Schools,Department,Link,Race,Gender,Name,Title,Website,Photo.Link,Research.Area
University of Iowa,mathematics,https://math.uiowa.edu/,Hispanic,Man,Raul Curto,Professor,https://math.uiowa.edu/people/raul-curto,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Iowa/Raul-Curto.jpg,functional analysis and operator theory
University of Iowa,mathematics,https://math.uiowa.edu/,Hispanic,Woman,Rodica Curtu,Professor,https://math.uiowa.edu/people/rodica-curtu,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Iowa/Rodica_Curtu.jpg,"dynamical systems and differential equations, mathematical and computational biology"
University of Kansas,mathematics,https://math.ku.edu/,Hispanic,Man,Daniel Hernandez,Associate Professor,https://mathematics.ku.edu/people/daniel-hernandez,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Kansas/daniel-hernandez.jpg,"commutative algebra, algebraic geometry"
University of Louisiana at Lafayette,mathematics,https://math.louisiana.edu/,Hispanic,Man,Leonel Robert Gonzalez,Associate Professor,https://math.louisiana.edu/node/142,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Louisiana_at_Lafayette/Leonel-Robert.png,"operator algebras, classification of c*-algebras"
University of Louisiana at Lafayette,mathematics,https://math.louisiana.edu/,Black,Woman,Patricia Beaulieu,Assistant Professor,https://math.louisiana.edu/node/125,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Louisiana_at_Lafayette/Patricia_Beaulieu.jpg,number theory
University of Maine,mathematics,https://math.umaine.edu/,Hispanic,Man,Matthew Hernandez,Assistant Professor,https://sites.google.com/view/matthew-hernandez,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Maine/Matthew_Hernandez.jpg,"analysis and partial differential equations, with a focus on problems pertaining to fluid mechanics"
University of Massachusetts Amherst,mathematics,https://www.math.umass.edu/,Hispanic,Man,Carlos Soto,Assistant Professor,https://www.umass.edu/mathematics-statistics/directory/faculty/carlos-soto,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Massachusetts_Amherst/CARLOS_SOTO.jpeg,"statistical shape analysis, elastic distance, invariances, differential privacy"
University of Massachusetts Amherst,mathematics,https://www.math.umass.edu/,Hispanic,Man,Alejandro Morales,Associate Professor,https://www.umass.edu/mathematics-statistics/directory/faculty/alejandro-morales,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Massachusetts_Amherst/Alejandro_Morales.jpg,enumerative and algebraic combinatorics
University of Memphis,mathematics,https://www.memphis.edu/msci/,Black,Man,E. Olusegun George,Professor,https://www.memphis.edu/msci/people/eogeorge.php,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Memphis/eogeorge.jpg,"modeling and analysis of clustered data, bayesian procedures in bioinformatics and meta-analysis"
University of Miami,mathematics,https://math.miami.edu/,Hispanic,Man,Bruno De Oliveira,Associate Professor,https://www.math.miami.edu/~bdeolive/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Miami/Bruno_De_Oliveira.jpg,complex algebraic geometry and several complex variables
University of Miami,mathematics,https://math.miami.edu/,Hispanic,Man,Orlando Alvarez,Professor,https://web2.physics.miami.edu/~alvarez,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Miami/Orlando_Alvarez.jpg,"quantum field theory, string theory"
University of Michigan,mathematics,https://lsa.umich.edu/math,Black,Woman,Trachette Jackson,Professor,https://lsa.umich.edu/math/people/faculty/tjacks.html,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Michigan/Trachette_Jackson.jpg,mathematical and computational modeling
University of Mississippi,mathematics,https://math.olemiss.edu/,Hispanic,Man,Erwin Mina Diaz,Associate Professor,https://math.olemiss.edu/erwin-mina-diaz/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Mississippi/erwin-diaz.png,"orthogonal polynomials, approximation theory"
University of Mississippi,mathematics,https://math.olemiss.edu/,Black,Man,Martial Longla,Assistant Professor,https://math.olemiss.edu/martial-longla/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Mississippi/Martial_Longla.jpg,"probability theory (stochastic processes, markov and reversible markov chains, central limit theorems, dependence coefficients and applications), statistics (kernel estimation of dependent data, bayesian analysis, survival analysis, methods of estimation, modelling and testing with markov chains, large sample theory)"
University of Missouri,mathematics,https://math.missouri.edu/,Black,Man,Chartese Jones,Assistant Professor,https://math.missouri.edu/people/faculty/jones,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Missouri/Chartese_Jones.jpg,"dynamical systems, numerical analysis"
University of Nebraska-Lincoln,mathematics,https://www.math.unl.edu/,Hispanic,Man,Xavier Perez Gimenez,Associate Professor,https://math.unl.edu/xperezgimenez2,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Nebraska_Lincoln/xavier-perez.jpeg,"probabilistic methods in combinatorics, random structures"
"University of Nevada, Reno",mathematics,https://www.unr.edu/math,Hispanic,Man,Paul Hurtado,Associate Professor,https://www.unr.edu/math/people/paul-hurtado,"https://academicphotos.s3.amazonaws.com/mathematics/University_of_Nevada,_Reno/PAUL_HURTADO.jpeg","mathematical biology, theoretical ecology"
University of New Hampshire,mathematics,https://ceps.unh.edu/mathematics-statistics,Black,Woman,Sheree Sharpe,Associate Professor,https://ceps.unh.edu/person/sheree-sharpe,https://academicphotos.s3.amazonaws.com/mathematics/University_of_New_Hampshire/Sheree_Sharpe.jpg,"mathematics education, algebra"
University of New Mexico,mathematics,https://math.unm.edu/,Hispanic,Woman,Maria Cristina Pereyra,Professor,https://math.unm.edu/people/academic-personnel/maria-cristina-pereyra,https://academicphotos.s3.amazonaws.com/mathematics/University_of_New_Mexico/Maria_Cristina_Pereyra_.jpg,analysis
University of North Carolina at Chapel Hill,mathematics,https://math.unc.edu/,Black,Man,Idris Assani,Professor,https://math.unc.edu/faculty-member/assani-idris/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_North_Carolina_at_Chapel_Hill/Idris_Assani.jpg,"ergodic theory, probability"
University of North Carolina at Chapel Hill,mathematics,https://math.unc.edu/,Hispanic,Woman,Pedro J. Saenz,Assistant Professor,https://math.unc.edu/faculty-member/saenz-pedro/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_North_Carolina_at_Chapel_Hill/pedro-saenz.jpg,"physical applied mathematics, soft and active matter"
University of North Texas,mathematics,https://math.unt.edu/,Hispanic,Man,Giordano Tierra-Chica,Assistant Professor,https://math.unt.edu/people/giordano-tierra-chica,https://academicphotos.s3.amazonaws.com/mathematics/University_of_North_Texas/Giordano_Tierra-Chica.jpg,"applied math, modeling"
University of Notre Dame,mathematics,https://math.nd.edu/,Hispanic,Woman,Juanita Pinzon Caicedo,Assistant Professor,https://math.nd.edu/people/faculty/juanita-pinzon-caicedo/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Notre_Dame/pinzon.jpg,topology and probability
University of Oklahoma,mathematics,https://www.ou.edu/cas/mathematics,Hispanic,Man,Javier Alejandro Chavez-Dominguez,Associate Professor,https://jachavezd.oucreate.com/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Oklahoma/javier-alejandro.jpg,"functional analysis, especially banach space geometry, with an emphasis on its nonlinear and noncommutative aspects"
University of Oklahoma,mathematics,https://www.ou.edu/cas/mathematics,Hispanic,Man,Roi Docampo,Assistant Professor,https://roi.docampo.xyz/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Oklahoma/Roi_Docampo.jpg,algebraic geometry
University of South Carolina,mathematics,https://www.math.sc.edu/,Hispanic,Woman,Paula Vasquez,Associate Professor,https://sc.edu/study/colleges_schools/artsandsciences/mathematics/our_people/directory/vasquez_paula.php,https://academicphotos.s3.amazonaws.com/mathematics/University_of_South_Carolina/Paula_Vasquez.jpg,"mathematical modeling of complex fluids and soft matter including multiscale modeling and simulation of viscoelastic fluid flows, viscoelastic and diffusive transport processes in biopolymers, dynamic organization of chromosomes in yeast cells, and pituitary organogenesis"
University of Southern California,mathematics,https://dornsife.usc.edu/math,Black,Man,Cris Negron,Assistant Professor,https://dornsife.usc.edu/negron/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Southern_California/Cris_Negron.jpg,mathematical interests
University of Texas at San Antonio,mathematics,https://www.utsa.edu/math/,Hispanic,Woman,Erika Tatiana Camacho,Professor,https://sciences.utsa.edu/faculty/profiles/camacho-tatiana.html,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Texas_at_San_Antonio/Erika_Tatiana_Camacho.jpg,"dynamical systems, mathematical biology"
University of Utah,mathematics,https://www.math.utah.edu/,Hispanic,Man,Fernando Guevara Vasquez,Associate Professor,https://www.math.utah.edu/directory/people-info/guevara.php,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Utah/Fernando_Guevara_Vasquez.jpg,inverse problems. partial differential equations
University of Wisconsin-Madison,mathematics,https://www.math.wisc.edu/,Hispanic,Woman,Gloria Mari-Beffa,Professor,https://math.wisc.edu/staff/mari-beffa-gloria/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Wisconsin-Madison/Gloria_Mari-Beffa.jpg,geometrical aspects of infinite dimensional and discrete integrable systems
University of Wisconsin-Madison,mathematics,https://www.math.wisc.edu/,Black,Woman,Sean T. Paul,Associate Professor,https://math.wisc.edu/staff/paul-sean/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Wisconsin-Madison/Sean_T_Paul.jpg,"complex differential geometry, complex projective geometry"
Virginia Tech,mathematics,https://www.math.vt.edu/,Hispanic,Man,Hiram H. Lopez Valdez,Assistant Professor,https://math.vt.edu/people/faculty/lopez-valdez-hiram.html,https://academicphotos.s3.amazonaws.com/physics/Virginia_Tech/hiram.jpg,"commutative algebra, coding theory"
Virginia Tech,mathematics,https://www.math.vt.edu/,Hispanic,Man,Jose Ramon Madrid Padilla,Assistant Professor,https://math.vt.edu/people/faculty/madrid-padilla-jose-ramon.html,https://academicphotos.s3.amazonaws.com/mathematics/Virginia_Tech/Jose_Ramon_Madrid_Padilla.jpg,"classical harmonic analysis and its connections to number theory, combinatorics, probability, ergodic theory and pdes."
Yale University,mathematics,https://math.yale.edu/,Black,Man,Tamunonye Cheetham-West,Gibbs Assistant Professor,https://math.yale.edu/people/tamunonye-cheetham-west,https://academicphotos.s3.amazonaws.com/mathematics/Yale_University/Tamunonye_Cheetham-West.jpg,low-dimensional geometry and topology
Arizona State University,mechanicalEngineering,https://semte.engineering.asu.edu/,Hispanic,Man,Pedro Peralta,Professor,https://search.asu.edu/profile/197020,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Arizona_State_University/Pedro_Peralta.jpg,"mechanics of materials, fatigue and fracture of metallic alloys, dynamic and shock loading of metallic and intermetallic materials with emphasis on effects of anisotropy and grain boundaries on mechanical behavior and failure"
Binghamton University,mechanicalEngineering,https://www.binghamton.edu/mechanical-engineering/,Hispanic,Man,Mir Jalil Razavi,Assistant Professor,https://www.binghamton.edu/mechanical-engineering/people/profile.html?id=mrazavi,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Binghamton_University/Mir_Jalil_Razavi.jpg,"solid/bio mechanics,mechanics of soft/bio materials, finite element modeling, fracture and fatigue mechanics"
Boston University,mechanicalEngineering,https://www.bu.edu/eng/departments/me/,Hispanic,Man,Valeri Frumkin,Assistant Professor,https://www.bu.edu/eng/profile/valeri-frumkin-ph-d/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Boston_University/Valeri_Frumkin.jpg,"interfacial phenomena in fluid mechanics, hydrodynamic quantum analogs"
Brown University,mechanicalEngineering,https://www.brown.edu/academics/engineering/mechanical-engineering,Hispanic,Man,Gabriel Taubin,Professor,https://vivo.brown.edu/display/gtaubin#All,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Brown_University/Gabriel_Taubin.jpg,"computer graphics, 3d imaging"
Brown University,mechanicalEngineering,https://www.brown.edu/academics/engineering/mechanical-engineering,Black,Man,Kimani Toussaint,"Senior Associate Dean For Research And Strategic Initiatives, Thomas J. Watson Sr. Professor",https://engineering.brown.edu/people/kimani-toussaint,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Brown_University/Kimani_Toussaint.jpg,"optics, photonics, microscopy, biophotonics"
Brown University,mechanicalEngineering,https://www.brown.edu/academics/engineering/mechanical-engineering,Hispanic,Woman,Monica Martinez Wilhelmus,Thomas J. And Alice M. Tisch Assistant Professor,https://vivo.brown.edu/display/mmart119,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Brown_University/Monica_Martinez_Wilhelmus.jpg,"chemical engineering, biomaterials"
California Institute of Technology,mechanicalEngineering,https://www.mce.caltech.edu/,Black,Man,John O. Dabiri,Centennial Professor,https://mce.caltech.edu/people/jodabiri?back_url=%2Fpeople,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/California_Institute_of_Technology/John_O._Dabiri.jpg,"fluid dynamics, bioengineering"
California Institute of Technology,mechanicalEngineering,https://www.mce.caltech.edu/,Hispanic,Man,Jose E. Andrade,George W. Housner Professor,https://mce.caltech.edu/people/jandrade?back_url=%2Fpeople,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/California_Institute_of_Technology/Jos%C3%A9_E._Andrade.jpg,"civil engineering, geomechanics"
California Institute of Technology,mechanicalEngineering,https://www.mce.caltech.edu/,Native American,Man,Kaushik Bhattacharya,"Howell N. Tyson, Sr., Professor",https://mce.caltech.edu/people/bhatta?back_url=%2Fpeople,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/California_Institute_of_Technology/Kaushik_Bhattacharya.jpg,mechanics of materials
California Institute of Technology,mechanicalEngineering,https://www.mce.caltech.edu/,Hispanic,Woman,Sandra M. Troian,Professor,https://mce.caltech.edu/people/stroian?back_url=%2Fpeople,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/California_Institute_of_Technology/Sandra_M._Troian.jpg,"solid mechanics, materials science"
Carnegie Mellon University,mechanicalEngineering,https://www.meche.engineering.cmu.edu/,Black,Man,Conrad Tucker,Professor,https://www.meche.engineering.cmu.edu/directory/bios/tucker-conrad.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Carnegie_Mellon_University/Conrad_Tucker.jpg,"systems optimization and design, data mining"
Carnegie Mellon University,mechanicalEngineering,https://www.meche.engineering.cmu.edu/,Hispanic,Woman,Noelia Grande Gutierrez,Assistant Professor,https://www.meche.engineering.cmu.edu/directory/bios/grande-gutierrez-noelia.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Carnegie_Mellon_University/Noelia_Grande_Guti%C3%A9rrez.jpg,"cellular biomechanics, computational engineering and cardiovascular medicine"
Case Western Reserve University,mechanicalEngineering,https://engineering.case.edu/emae/,Black,Man,Brian Taylor,Assistant Professor,https://engineering.case.edu/about/school-directory/brian-taylor,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Case_Western_Reserve_University/Brian_Taylor.jpeg,bioinspired robotics
Clemson University,mechanicalEngineering,https://www.clemson.edu/cecas/departments/me/,Hispanic,Man,Enrique Martinez Saez,Associate Professor,https://www.clemson.edu/cecas/departments/me/people/faculty/saez.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Clemson_University/Dr._Enrique_Martinez_Saez.jpg,"advanced manufacturing, data analytics and machine learning'"
Clemson University,mechanicalEngineering,https://www.clemson.edu/cecas/departments/me/,Hispanic,Man,Rodrigo Martinez-Duarte,Associate Professor,https://www.clemson.edu/cecas/departments/me/people/faculty/martinez-duarte.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Clemson_University/Dr._Rodrigo_Martinez-Duarte.jpg,"advanced manufacturing, biomedical systems, microfluidics"
Colorado School of Mines,mechanicalEngineering,https://mechanical.mines.edu/,Hispanic,Woman,Veronica Eliasson,Associate Professor,https://mechanical.mines.edu/project/eliasson-veronica/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Colorado_School_of_Mines/Veronica_Eliasson.jpg,"shock wave physics, fluid dynamics"
Columbia University,mechanicalEngineering,https://me.columbia.edu/,Hispanic,Woman,Karen E. Kasza,Associate Professor,https://www.me.columbia.edu/faculty/karen-kasza,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Columbia_University/Karen_E_Kasza.jpg,"cellular biomechanics, tissue engineering"
Cornell University,mechanicalEngineering,https://www.mae.cornell.edu/,Hispanic,Woman,Cara Nunez,Assistant Professor,https://www.engineering.cornell.edu/faculty-directory/cara-nunez,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Cornell_University/Cara_Nunez.jpg,"biomedical engineering, biomechanics"
Florida International University,mechanicalEngineering,https://me.fiu.edu/,Black,Man,Darryl Dickerson,Assistant Professor,https://mme.fiu.edu/faculty-staff-members/darryl-dickerson,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Florida_International_University/Darryl_Dickerson.jpg,"tissue engineering, biomechanics"
Florida International University,mechanicalEngineering,https://me.fiu.edu/,Black,Man,Norman D. H. Munroe,Professor,https://mme.fiu.edu/faculty-staff-members/norman-munroe,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Florida_International_University/Norman_D._H._Munroe.jpg,"biomedical engineering, biomaterials"
Florida State University,mechanicalEngineering,https://www.eng.famu.fsu.edu/me,Black,Man,Peter Kalu,Professor,https://eng.famu.fsu.edu/me/people/kalu,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Florida_State_University/Peter_Kalu.jpg,"processing using severe plastic deformation, magnetic processing of materials, micromechanism of deformation and recrystallization"
Florida State University,mechanicalEngineering,https://www.eng.famu.fsu.edu/me,Black,Woman,Simone Peterson Hruda,Associate Professor,https://eng.famu.fsu.edu/me/people/peterson-hruda,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Florida_State_University/Simone_Peterson_Hruda.jpeg,"ceramic processing and characterization, engineering education"
Florida State University,mechanicalEngineering,https://www.eng.famu.fsu.edu/me,Black,Man,Carl Moore,Associate Professor,https://eng.famu.fsu.edu/me/people/moore,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Florida_State_University/Carl_Moore.jpg,"robotics, automation"
Florida State University,mechanicalEngineering,https://www.eng.famu.fsu.edu/me,Hispanic,Man,Juan Ordonez,Professor,https://eng.famu.fsu.edu/me/people/ordonez-j,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Florida_State_University/Juan_Ord%C3%B3%C3%B1ez.jpg,"thermodynamics, advanced power systems"
George Mason University,mechanicalEngineering,https://mechanical.gmu.edu/,Hispanic,Man,Juan Cebral,Professor,https://mechanical.gmu.edu/profiles/jcebral,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/George_Mason_University/Juan_Cebral.jpg,biomechanics
George Mason University,mechanicalEngineering,https://mechanical.gmu.edu/,Black,Man,Quentin Sanders,Assistant Professor,https://mechanical.gmu.edu/profiles/qsanders,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/George_Mason_University/Quentin_Sanders.jpg,"bio-medical robots, soft robots"
George Mason University,mechanicalEngineering,https://mechanical.gmu.edu/,Black,Man,Saanyol Ityokumbul Igbax,Assistant Professor,https://mechanical.gmu.edu/profiles/sigbax,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/George_Mason_University/Saanyol_Ityokumbul_Igbax.jpg,"curriculum review technical education, gender enrollment indices,
additive materials, properties and evaluation, design of mechanical and energy systems, biodiesel optimization, application of ultrasound and electrostatics in production and separation techniques"
George Washington University,mechanicalEngineering,https://www.mae.seas.gwu.edu/,Hispanic,Woman,Lorena A. Barba,Professor,https://mae.engineering.gwu.edu/node/756,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/George_Washington_University/Lorena_A._Barba.jpg,"fluid mechanics, thermal science and energy, high-performance computing, mechanical engineering"
Georgia Institute of Technology,mechanicalEngineering,https://www.me.gatech.edu/,Black,Man,Baratunde A. Cola,Professor,https://www.me.gatech.edu/faculty/cola,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Georgia_Institute_of_Technology/Baratunde_A._Cola.jpg,"heat transfer, combustion and energy systems"
Georgia Institute of Technology,mechanicalEngineering,https://www.me.gatech.edu/,Black,Man,Frank L. Hammond III,Assistant Professor,https://www.me.gatech.edu/faculty/hammond,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Georgia_Institute_of_Technology/Frank_L._Hammond_III.jpg,bioengineering
Georgia Institute of Technology,mechanicalEngineering,https://www.me.gatech.edu/,Black,Man,Samuel Graham,Professor,https://www.me.gatech.edu/faculty/graham,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Georgia_Institute_of_Technology/Samuel_Graham.jpg,micro and nano engineering
Georgia Institute of Technology,mechanicalEngineering,https://www.me.gatech.edu/,Black,Woman,Tequila A. L. Harris,Professor,https://www.me.gatech.edu/faculty/harris,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Georgia_Institute_of_Technology/Tequila_A._L._Harris.jpg,manufacturing
Iowa State University,mechanicalEngineering,https://www.me.iastate.edu/,Hispanic,Woman,Carmen L. Gomes,Associate Professor,https://www.me.iastate.edu/faculty/profile/carmen,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Iowa_State_University/Carmen_L_Gomes.jpg,"biosensors;
nanotechnology;
diagnostics and drug-delivery;
design of novel nanoscale materials using biopolymers;
design of biosensors using nanotechnology approaches;
stimuli-responsive nanostructures;
food safety and shelf-life extension of food products;
delivery systems and sensing platforms.
"
Iowa State University,mechanicalEngineering,https://www.me.iastate.edu/,Black,Man,Mark Mbawright,Associate Professor,https://www.me.iastate.edu/faculty/profile/markmw,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Iowa_State_University/Mark_Mba-Wright.jpg,"energy systems analysis, biomass conversion technologies
"
Iowa State University,mechanicalEngineering,https://www.me.iastate.edu/,Black,Woman,Sarah A. Bentil,Associate Professor,https://www.me.iastate.edu/faculty/profile/sbentil,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Iowa_State_University/Sarah_A._Bentil.jpg,"soft tissue biomechanics,
biomaterials,
traumatic brain injuries,
blast impact injury mechanisms,
high-speed imaging,
brain-machine interfaces,
blunt impact injury mechanisms
"
Johns Hopkins University,mechanicalEngineering,https://engineering.jhu.edu/mechanical/,Black,Man,Jeremy Brown,Assistant Professor,https://me.jhu.edu/faculty/jeremy-brown/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Johns_Hopkins_University/Jeremy_Brown.jpeg,"haptic feedback, upper-limb prosthetics, surgical robotics, rehabilitation robotics, human-machine interaction"
Louisiana State University,mechanicalEngineering,https://www.lsu.edu/eng/mie/,Black,Man,Ope Owoyele,Assistant Professor,https://www.lsu.edu/eng/mie/people/faculty/opeowoyele.php,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Louisiana_State_University/Ope_Owoyele.jpg,"data science and machine learning, turbulent combustion modeling, computational fluid dynamics, reduced-order modeling"
Massachusetts Institute of Technology,mechanicalEngineering,https://meche.mit.edu/,Black,Woman,Loza Tadesse,Professor,https://meche.mit.edu/people/faculty/lozat@mit.edu,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Massachusetts_Institute_of_Technology/Loza_Tadesse.jpg,"medical diagnostics, cell type monitoring, and detection, optics, spectroscopy, plasmonics and nanophotonics, machine learning, spectral analysis, and tools for limited dataset"
Montana State University,mechanicalEngineering,https://www.montana.edu/mie/,Hispanic,Woman,Roberta Amendola,Associate Professor,https://www.montana.edu/mie/directory/1523854/roberta-amendola,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Montana_State_University/Dr._Roberta_Amendola.jpg,"fundamental and applied research into materials degradation and durability in extreme environments for energy, power, and propulsio"
New Jersey Institute of Technology,mechanicalEngineering,https://mie.njit.edu/,Black,Man,Kwabena Narh,Professor,https://people.njit.edu/profile/narh,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/New_Jersey_Institute_of_Technology/Kwabena_Narh.jpeg,"crystallization kinetics and phase transitions in plastics processing, polymer degradation, melt extrusions, pvt measurements, self-reinforcing composites, nanocomposites, thermal contact resistance in material processing"
New Jersey Institute of Technology,mechanicalEngineering,https://mie.njit.edu/,Black,Man,Sanchoy Das,Professor,https://sites.google.com/njit.edu/das/home,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/New_Jersey_Institute_of_Technology/Sanchoy_Das.jpg,"commutative algebra and algebraic geometry, commutative algebra and algebraic geometry"
North Carolina State University,mechanicalEngineering,https://www.mae.ncsu.edu/,Black,Man,Gracious Ngaile,Professor,https://www.mae.ncsu.edu/people/gngaile/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/North_Carolina_State_University/Gracious_Ngaile.jpeg,"advance the understanding of plastic forming of metals through a combination of numerical solutions, analytical models, and experimentation"
North Carolina State University,mechanicalEngineering,https://www.mae.ncsu.edu/,Black,Man,Darius Carter,Assistant Professor,https://www.mae.ncsu.edu/people/darius-carter/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/North_Carolina_State_University/Darius_Carter.png,"near and complex boundary flight for multirotor vehicles, multirotor aerodynamic interactions"
North Dakota State University,mechanicalEngineering,https://www.ndsu.edu/me/,Black,Man,Majura Selekwa,Associate Professor,https://web1.eng.famu.fsu.edu/~majura/majura.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/North_Dakota_State_University/Majura_Selekwa.jpg,"control systems, dynamics"
Northeastern University,mechanicalEngineering,https://mie.northeastern.edu/,Hispanic,Man,Carlos Hidrovo,Associate Professor,https://coe.northeastern.edu/people/hidrovo-chavez-carlos/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Northeastern_University/Carlos_Hidrovo.jpg,"multiscale and multiphase flow and transport phenomena, surface tension interactions in micro/nanoengineered structures"
Northeastern University,mechanicalEngineering,https://mie.northeastern.edu/,Black,Woman,Marilyn L. Minus,Professor,https://coe.northeastern.edu/people/minus-marilyn/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Northeastern_University/Marilyn_L._Minus.jpg,process-structure-properties relationships in polymer-based nano-composites fibers; polymer/nano-carbon interfacial interactions and interphase formations
Northwestern University,mechanicalEngineering,https://www.mccormick.northwestern.edu/mechanical/,Black,Man,Oluwaseyi Balogun,Associate Professor,https://www.mccormick.northwestern.edu/research-faculty/directory/profiles/balogun-oluwaseyi.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Northwestern_University/Oluwaseyi_Balogun.jpeg,"optical and acoustic wave sensing, biomechancs of soft materials"
Ohio State University,mechanicalEngineering,https://mae.osu.edu/,Hispanic,Woman,Annie Abell,Associate Professor,https://mae.osu.edu/people/abell.9,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Ohio_State_University/Annie_Abell.jpg,"engineering design, product design"
Pennsylvania State University,mechanicalEngineering,https://www.me.psu.edu/,Hispanic,Man,Daniel Cortes,Associate Professor,https://www.me.psu.edu/department/directory-detail-g.aspx?q=DHC13,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Pennsylvania_State_University/Daniel_Cortes.jpg,biomechanics and mechanobiology
Princeton University,mechanicalEngineering,https://mae.princeton.edu/,Black,Woman,Aimy Wissa,Assistant Professor,https://mae.princeton.edu/people/faculty/wissa,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Princeton_University/Aimy_Wissa.jpg,"control, robotics and dynamical systems, fluid mechanics"
Princeton University,mechanicalEngineering,https://mae.princeton.edu/,Black,Woman,Christine Allen-Blanchette,Assistant Professor,https://mae.princeton.edu/people/faculty/allen-blanchette,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Princeton_University/Christine_Allen-Blanchette.jpg,"control, robotics and dynamical systems"
Purdue University,mechanicalEngineering,https://engineering.purdue.edu/ME,Hispanic,Man,Eduardo Barocio Vaca,Assistant Professor,https://engineering.purdue.edu/ME/People/ptProfile?resource_id=120407,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Purdue_University/Eduardo_Barocio_Vaca.jpg,"design & manufacturing, solid mechanics"
